2025-06-09 02:09:16,891 - INFO - patching driver executable C:\Users\jimoh\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-06-09 03:50:59,755 - INFO - Scraped job 9: Dynamics 365 CE Consultant (Technical or Functional) – Microsoft Partner – Belgium
2025-06-09 03:50:59,917 - INFO - Scraped job 10: Dynamics 365 CE Consultant – Microsoft Partner – Ireland Hybrid – Up to €75k
2025-06-09 03:51:00,616 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:03,879 - INFO - Scraping page 3
2025-06-09 03:51:03,895 - INFO - Found 10 jobs on this page
2025-06-09 03:51:04,088 - INFO - Scraped job 1: Dynamics 365 CE Functional Consultant – Hybrid South/Midlands – Up to £80k
2025-06-09 03:51:04,268 - INFO - Scraped job 2: D365FO Finance Consultant – Up to £85K | Microsoft Partner UK
2025-06-09 03:51:04,468 - INFO - Scraped job 3: D365FO Project Manager – Contract (Outside IR35) | Suffolk Hybrid
2025-06-09 03:51:04,603 - INFO - Scraped job 4: D365 Business Central Support Consultant – Remote/Hybrid UK
2025-06-09 03:51:04,721 - INFO - Scraped job 5: Business Central Presales Consultant
2025-06-09 03:51:04,842 - INFO - Scraped job 6: Controller
2025-06-09 03:51:04,956 - INFO - Scraped job 7: Dynamics 365 F&O ERP Manager
2025-06-09 03:51:05,074 - INFO - Scraped job 8: International Business Developer – ERP (D365BC) | France/Belgium | €85k OTE
2025-06-09 03:51:05,225 - INFO - Scraped job 9: ERP Analyst
2025-06-09 03:51:05,355 - INFO - Scraped job 10: Accounting Manager – DCAA/DCMA Compliance | Government Contractor | US
2025-06-09 03:51:05,492 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:08,536 - INFO - Scraping page 4
2025-06-09 03:51:08,616 - INFO - Found 10 jobs on this page
2025-06-09 03:51:08,862 - INFO - Scraped job 1: D365 CE Power Platform Pre-Sales Solution Architect
2025-06-09 03:51:08,981 - INFO - Scraped job 2: D365 BC & LS Retail Support Consultant – Remote UK | £55k
2025-06-09 03:51:09,106 - INFO - Scraped job 3: Accounting Manager – Manufacturing & Cost Accounting | Raleigh, NC | $100K–$120K
2025-06-09 03:51:09,232 - INFO - Scraped job 4: D365 F&O Functional Architect – Remote (US) | Contract | Up to $120/hr
2025-06-09 03:51:09,349 - INFO - Scraped job 5: Dynamics 365 Business Central Support Manager – Remote (USA/Canada) | $100K USD / $140K CAD
2025-06-09 03:51:09,474 - INFO - Scraped job 6: Assistant Controller – Manufacturing | Sterling, MA
2025-06-09 03:51:09,592 - INFO - Scraped job 7: ERP Consultant – Finance, SCM, or HR | Lisbon | Microsoft Partner | €45k+
2025-06-09 03:51:09,707 - INFO - Scraped job 8: Oracle Fusion Consultant – Remote Contract (EU Preferred) | 6-12 Months
2025-06-09 03:51:09,819 - INFO - Scraped job 9: D365FO Developer (WMS) – Amsterdam | Hybrid | EU Citizen Required
2025-06-09 03:51:09,933 - INFO - Scraped job 10: Assistant Controller – Law Firm | Hartford, CT | $120k-$150k | Hybrid
2025-06-09 03:51:10,073 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:13,092 - INFO - Scraping page 5
2025-06-09 03:51:13,102 - INFO - Found 10 jobs on this page
2025-06-09 03:51:13,410 - INFO - Scraped job 1: UX/UI Designer – Remote (US Only) | Contract-to-Hire | $40/hr
2025-06-09 03:51:13,574 - INFO - Scraped job 2: FlexPLM Solutions Architect – Onsite in Boston, MA | Global Retail Giant | $185k + Benefits
2025-06-09 03:51:13,708 - INFO - Scraped job 3: Controller Job in New York | Retail Finance Role | On-Site
2025-06-09 03:51:13,839 - INFO - Scraped job 4: D365 CE Technical Consultant – Financial Services | UK | Up to £80k
2025-06-09 03:51:14,077 - INFO - Scraped job 5: Junior to Mid-Level Power BI Consultant | South Yorkshire | Hybrid Role | £40k
2025-06-09 03:51:14,241 - INFO - Scraped job 6: Power Platform Consultant | Microsoft Partner | UK Wide | Up to £55K + benefits
2025-06-09 03:51:14,359 - INFO - Scraped job 7: D365FO Pre-Sales Consultant – Professional Services | £90k + 25% Commission
2025-06-09 03:51:14,484 - INFO - Scraped job 8: Technical Architect – D365 F&O | London | Up to £85k + Benefits
2025-06-09 03:51:14,597 - INFO - Scraped job 9: D365FO Consultant – Portugal | €45K | Microsoft Partner Opportunity
2025-06-09 03:51:14,713 - INFO - Scraped job 10: ERP Consultant – Portugal | Training in Dynamics 365FO | Up to €45K
2025-06-09 03:51:14,855 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:17,879 - INFO - Scraping page 6
2025-06-09 03:51:17,899 - INFO - Found 10 jobs on this page
2025-06-09 03:51:18,045 - INFO - Scraped job 1: D365 F&O Systems Administrator – London/Manchester | Up to £73k + Benefits
2025-06-09 03:51:18,185 - INFO - Scraped job 2: Dynamics 365FO Pre-Sales Consultant – Legal Sector | £90k + 25% Commission
2025-06-09 03:51:18,328 - INFO - Scraped job 3: Industry Sales Lead – Professional Services | ERP & CRM Sales | £100k + OTE
2025-06-09 03:51:18,473 - INFO - Scraped job 4: Industry Sales Lead – Legal Sector | ERP & CRM Sales | £100k + OTE
2025-06-09 03:51:18,600 - INFO - Scraped job 5: PPC Manager – eCommerce Marketing | Hybrid Role in Lancashire | £40-45k
2025-06-09 03:51:18,731 - INFO - Scraped job 6: Lead Solutions Architect – Dynamics 365 Business Central | Hybrid Role | £80k
2025-06-09 03:51:18,855 - INFO - Scraped job 7: D365 FO Developer | Hybrid Role in Manchester | £75k + Benefits
2025-06-09 03:51:18,972 - INFO - Scraped job 8: Head of DXP Operations | Hybrid Role | Up to £70k
2025-06-09 03:51:19,106 - INFO - Scraped job 9: Controller – Manufacturing Operations in Asheboro, NC | $100k-$120k
2025-06-09 03:51:19,316 - INFO - Scraped job 10: Senior Salesforce Developer | Hybrid UK | £55k + Excellent Benefits
2025-06-09 03:51:19,604 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:22,653 - INFO - Scraping page 7
2025-06-09 03:51:22,670 - INFO - Found 10 jobs on this page
2025-06-09 03:51:22,802 - INFO - Scraped job 1: D365 F&O Supply Chain Consultant | Remote US | Up to $210k OTE
2025-06-09 03:51:22,924 - INFO - Scraped job 2: D365 F&O Consultant – Manufacturing | Remote | Competitive Salary
2025-06-09 03:51:23,053 - INFO - Scraped job 3: D365 F&O Finance Consultant | Remote US | Up to $210k OTE
2025-06-09 03:51:23,167 - INFO - Scraped job 4: Product Manager – D365 CE/CRM | Remote UK | £80k + Benefits
2025-06-09 03:51:23,278 - INFO - Scraped job 5: Sales Executive – D365 Business Central | Hybrid/Remote UK | £60k + Commission
2025-06-09 03:51:23,405 - INFO - Scraped job 6: Dynamics 365 F&O WMS Consultant – Netherlands (Hybrid Role)
2025-06-09 03:51:23,535 - INFO - Scraped job 7: Senior D365 F&SCM WMS Consultant – Remote (USA) – $150k + Benefits
2025-06-09 03:51:23,654 - INFO - Scraped job 8: Contract Power Apps Developer – Remote (US Citizens Only)
2025-06-09 03:51:23,770 - INFO - Scraped job 9: Principal D365 CE / Power Platform Consultant – Microsoft Partner – Up to £90k
2025-06-09 03:51:23,886 - INFO - Scraped job 10: ServiceNow Solution Lead – Join a Global IT Consultancy – Up to €70k
2025-06-09 03:51:24,035 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:27,090 - INFO - Scraping page 8
2025-06-09 03:51:27,115 - INFO - Found 10 jobs on this page
2025-06-09 03:51:27,296 - INFO - Scraped job 1: Dynamics 365CE Solution Manager – Lisbon – Up to €70k
2025-06-09 03:51:27,416 - INFO - Scraped job 2: Head of Enterprise Apps & Solutions – Global IT Consultancy – Up to €90k
2025-06-09 03:51:27,552 - INFO - Scraped job 3: NetSuite Finance Consultant | Up to $140K + benefits
2025-06-09 03:51:27,667 - INFO - Scraped job 4: Dynamics 365 Business Central Manager | Remote, USA | Up to $170K + Bonus
2025-06-09 03:51:27,781 - INFO - Scraped job 5: Supply Chain Manager | Dynamics 365 Expert | West Palm Beach, FL – Hybrid | Up to $130K
2025-06-09 03:51:27,895 - INFO - Scraped job 6: Sage Intacct Manager | Remote with 35% Travel | Up to $170K + Bonus
2025-06-09 03:51:28,008 - INFO - Scraped job 7: Remote NetSuite Manager – Up to $170K + Bonus | USA
2025-06-09 03:51:28,263 - INFO - Scraped job 8: Product Manager – Microsoft Dynamics Business Central | Remote UK | Up to £75k
2025-06-09 03:51:28,378 - INFO - Scraped job 9: Accounting Manager – Up to $90K + Benefits | Las Vegas, NV
2025-06-09 03:51:28,498 - INFO - Scraped job 10: ISV Manager – Remote with Travel | Up to $125k + Commission (USA)
2025-06-09 03:51:28,644 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:31,694 - INFO - Scraping page 9
2025-06-09 03:51:31,713 - INFO - Found 10 jobs on this page
2025-06-09 03:51:31,913 - INFO - Scraped job 1: ISV Manager | $165k CAD + $50k Commission | Remote with Travel | Canada
2025-06-09 03:51:32,038 - INFO - Scraped job 2: Contract Senior Dynamics 365 CE Developer | Remote | £500/day | Immediate Start
2025-06-09 03:51:32,154 - INFO - Scraped job 3: Director of Finance | $150k + 10% Bonus | Hybrid | Middletown, PA
2025-06-09 03:51:32,274 - INFO - Scraped job 4: Controller – Up to $225k base USD + 10% bonus – Hybrid – Lincoln, NE – Relocation Assistance provided
2025-06-09 03:51:32,390 - INFO - Scraped job 5: C# .NET Developer – Full-Stack | Amsterdam, NL | £65k-£80k
2025-06-09 03:51:32,515 - INFO - Scraped job 6: Contract Senior D365BC Consultant – Ireland | Up to €550/day
2025-06-09 03:51:32,637 - INFO - Scraped job 7: Contract Senior Power Pages Consultant – Remote with France Travel | Up to €500/day
2025-06-09 03:51:32,754 - INFO - Scraped job 8: D365 FO Test Analyst – Remote UK | Up to £75k + Benefits
2025-06-09 03:51:32,872 - INFO - Scraped job 9: D365FO Solution Architect – Jordan
2025-06-09 03:51:32,987 - INFO - Scraped job 10: Contract D365 F&SCM Developer (x2)
2025-06-09 03:51:33,125 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:36,151 - INFO - Scraping page 10
2025-06-09 03:51:36,165 - INFO - Found 10 jobs on this page
2025-06-09 03:51:36,304 - INFO - Scraped job 1: D365 CE Technical Architect
2025-06-09 03:51:36,481 - INFO - Scraped job 2: ERP Automated Test Developer
2025-06-09 03:51:36,604 - INFO - Scraped job 3: Finops Test Developer (D365 F&O) – Global ISV Partner – Up to $120k base + benefits – Remote (USA)
2025-06-09 03:51:36,745 - INFO - Scraped job 4: D365 F&O Finance Consultant – Remote with limited travel (Canada) – Top-Tier Microsoft Gold Partner – Up to $190k base + benefits/bonus CAD
2025-06-09 03:51:36,860 - INFO - Scraped job 5: D365FO Practice Manager
2025-06-09 03:51:36,974 - INFO - Scraped job 6: LS Retail and Dynamics 365BC Developer
2025-06-09 03:51:37,105 - INFO - Scraped job 7: Sage X3 Project Manager – Remote with travel (USA) – Up to $125k base + benefits/bonus USD – Top Tier Sage Solution Provider in North America
2025-06-09 03:51:37,225 - INFO - Scraped job 8: Senior F&O WMS Consultant
2025-06-09 03:51:37,338 - INFO - Scraped job 9: D365 BC Operations Consultant
2025-06-09 03:51:37,452 - INFO - Scraped job 10: D365CE Contact Centre Consultant
2025-06-09 03:51:37,583 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:40,606 - INFO - Scraping page 11
2025-06-09 03:51:40,657 - INFO - Found 10 jobs on this page
2025-06-09 03:51:40,969 - INFO - Scraped job 1: Manufacturing Engineer
2025-06-09 03:51:41,156 - INFO - Scraped job 2: D365 FO Finance Consultant
2025-06-09 03:51:41,283 - INFO - Scraped job 3: D365FO Project Manager
2025-06-09 03:51:41,416 - INFO - Scraped job 4: Contract IT Support Consultant
2025-06-09 03:51:41,531 - INFO - Scraped job 5: D365CE Enterprise Architect
2025-06-09 03:51:41,648 - INFO - Scraped job 6: Chief Chemical Engineer – Columbus, OH – $125K + benefits
2025-06-09 03:51:41,763 - INFO - Scraped job 7: Fullstack Developer
2025-06-09 03:51:41,882 - INFO - Scraped job 8: CRM Systems Engineer (Analyst)
2025-06-09 03:51:41,997 - INFO - Scraped job 9: D365 FO Business Development Consultant
2025-06-09 03:51:42,112 - INFO - Scraped job 10: Senior D365BC Manufacturing Consultant – UK/Ireland Wide | Hybrid Role | Up to £/€90k + Benefits
2025-06-09 03:51:42,411 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:45,456 - INFO - Scraping page 12
2025-06-09 03:51:45,471 - INFO - Found 10 jobs on this page
2025-06-09 03:51:45,672 - INFO - Scraped job 1: Senior D365BC Finance Consultant – UK/Ireland Wide | Hybrid Role | Up to €/£90k + Benefits
2025-06-09 03:51:45,804 - INFO - Scraped job 2: Azure Cloud Technician with D365BC Knowledge | Remote UK | Leading Microsoft Partner
2025-06-09 03:51:45,933 - INFO - Scraped job 3: Dynamics 365 Business Central Solution Architect – UK Wide | Hybrid Role | Leading Technology Innovator
2025-06-09 03:51:46,145 - INFO - Scraped job 4: Dynamics 365 Business Central Developer – UK Wide | Hybrid Role | Up to £80k + Benefits
2025-06-09 03:51:46,360 - INFO - Scraped job 5: LS Retail Developer – UK Wide | Hybrid Role | Up to £80k + Benefits
2025-06-09 03:51:46,471 - INFO - Scraped job 6: Finance Consultant with D365 BC Expertise | Remote Role | Top Microsoft Partner
2025-06-09 03:51:46,588 - INFO - Scraped job 7: LS Retail Consultant with D365 BC Expertise | Remote | Leading Microsoft Partner
2025-06-09 03:51:46,713 - INFO - Scraped job 8: Warehouse and Distribution Consultant – D365 BC Expertise | Remote | Leading Microsoft Partner
2025-06-09 03:51:46,844 - INFO - Scraped job 9: D365 BC Developer (Mid-Senior) – Remote in Spain | Microsoft Partner | €60,000
2025-06-09 03:51:46,978 - INFO - Scraped job 10: D365BC Developer
2025-06-09 03:51:47,124 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:50,168 - INFO - Scraping page 13
2025-06-09 03:51:50,181 - INFO - Found 10 jobs on this page
2025-06-09 03:51:50,342 - INFO - Scraped job 1: D365BC Developer (Spain)
2025-06-09 03:51:50,471 - INFO - Scraped job 2: Dynamics 365BC Consultant (Finance)
2025-06-09 03:51:50,585 - INFO - Scraped job 3: Contract D365FO Solution Architect
2025-06-09 03:51:50,697 - INFO - Scraped job 4: Business Central Developer – Remote – $160K CAD
2025-06-09 03:51:50,813 - INFO - Scraped job 5: Lead F&O Consultant (Finance Focus)
2025-06-09 03:51:50,931 - INFO - Scraped job 6: Sales/Commercial Lead
2025-06-09 03:51:51,052 - INFO - Scraped job 7: D365 Business Central Support Consultant
2025-06-09 03:51:51,189 - INFO - Scraped job 8: Contract D365FO Project Manager
2025-06-09 03:51:51,588 - INFO - Scraped job 9: Events Assistant | Marketing | Lancashire | £22.5k-£24.5k
2025-06-09 03:51:51,758 - INFO - Scraped job 10: Dynamics 365FO Senior Manufacturing & Supply Chain Consultant | USA
2025-06-09 03:51:51,915 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:54,938 - INFO - Scraping page 14
2025-06-09 03:51:54,952 - INFO - Found 10 jobs on this page
2025-06-09 03:51:55,098 - INFO - Scraped job 1: Senior D365 CE and Power Platform Consultant
2025-06-09 03:51:55,213 - INFO - Scraped job 2: Senior D365FO Finance Consultant | Hybrid Role | Based in Portugal
2025-06-09 03:51:55,326 - INFO - Scraped job 3: Senior Technical Consultant and Support Specialist
2025-06-09 03:51:55,446 - INFO - Scraped job 4: Senior D365 Functional Consultant (F&O) (German Speaker)
2025-06-09 03:51:55,558 - INFO - Scraped job 5: Oracle Fusion Procurement Consultant
2025-06-09 03:51:55,695 - INFO - Scraped job 6: Dynamics 365BC Manufacturing Consultant
2025-06-09 03:51:55,812 - INFO - Scraped job 7: Dynamics 365BC Developer
2025-06-09 03:51:55,922 - INFO - Scraped job 8: D365 Finance Business Central Consultant
2025-06-09 03:51:56,055 - INFO - Scraped job 9: D365 BC Senior Finance Functional Consultant – Dynamics 365 Business Central
2025-06-09 03:51:56,188 - INFO - Scraped job 10: D365 FO Finance Consultant
2025-06-09 03:51:56,330 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:51:59,400 - INFO - Scraping page 15
2025-06-09 03:51:59,448 - INFO - Found 10 jobs on this page
2025-06-09 03:51:59,615 - INFO - Scraped job 1: D365 CRM/Power Platform Solution Architect
2025-06-09 03:51:59,886 - INFO - Scraped job 2: Dynamics 365 F&O Consultant
2025-06-09 03:52:00,049 - INFO - Scraped job 3: Junior D365 Business Central Consultant (Distribution) – Remote (USA – CST/EST) – Up to $95k base + benefits/bonus USD – Small Microsoft Gold Partner
2025-06-09 03:52:00,167 - INFO - Scraped job 4: D365FO Solution Architect (Retail Experience)
2025-06-09 03:52:00,279 - INFO - Scraped job 5: D365FO Functional Consultant
2025-06-09 03:52:00,396 - INFO - Scraped job 6: Dynamics 365BC Developer
2025-06-09 03:52:00,515 - INFO - Scraped job 7: Senior LS Retail/D365BC Consultant
2025-06-09 03:52:00,648 - INFO - Scraped job 8: ERP Consultant (Dynamics 365BC)
2025-06-09 03:52:00,770 - INFO - Scraped job 9: Dynamics 365BC Developer
2025-06-09 03:52:00,884 - INFO - Scraped job 10: Senior D365BC Finance Consultant
2025-06-09 03:52:01,014 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:52:04,041 - INFO - Scraping page 16
2025-06-09 03:52:04,059 - INFO - Found 10 jobs on this page
2025-06-09 03:52:04,207 - INFO - Scraped job 1: Dynamics 365FO Senior Finance Consultant
2025-06-09 03:52:04,326 - INFO - Scraped job 2: Dynamics 365FO Senior Manufacturing & Supply Chain Consultant
2025-06-09 03:52:04,440 - INFO - Scraped job 3: Construction Manager – Up to $225k base + Bonus + Stock offerings – Vancouver, BC – Relocation Allowance
2025-06-09 03:52:04,558 - INFO - Scraped job 4: Construction Field Engineer – Up to $115k base + Stock offerings – Vancouver, BC – Relocation Allowance
2025-06-09 03:52:04,699 - INFO - Scraped job 5: Dynamics 365 Business Central Developer
2025-06-09 03:52:04,997 - INFO - Scraped job 6: Senior ERP Administrator
2025-06-09 03:52:05,254 - INFO - Scraped job 7: D365 F&O Finance Functional Architect – Hybrid (Massachusetts) – Up to $165k base + 9% company bonus USD – Global D365 F&O End User
2025-06-09 03:52:05,374 - INFO - Scraped job 8: D365 F&O SCM Functional Architect – Hybrid (Massachusetts) – Up to $165k base + 9% company bonus USD – Global D365 F&O End User
2025-06-09 03:52:05,489 - INFO - Scraped job 9: Technical Enterprise Architect (Merchandise Planning) – Remote with travel (USA) – Up to $170k base + benefits/bonus USD
2025-06-09 03:52:05,602 - INFO - Scraped job 10: D365BC Finance Consultant (London City)
2025-06-09 03:52:05,779 - INFO - Clicked forward arrow to go to next page
2025-06-09 03:52:08,802 - INFO - Scraping page 17
2025-06-09 03:52:08,814 - INFO - Found 10 jobs on this page
2025-06-09 03:52:08,948 - INFO - Scraped job 1: ERP Functional Analyst
2025-06-09 03:52:09,069 - INFO - Scraped job 2: Power Pages Front-End Developer
2025-06-09 03:52:09,188 - INFO - Scraped job 3: Senior Power Platform Consultant
2025-06-09 03:52:09,303 - INFO - Scraped job 4: Business Central Implementation Consultant
2025-06-09 03:52:09,418 - INFO - Scraped job 5: Dynamics D365BC Developer – (3yrs experience, £60k, UK Home based)
2025-06-09 03:52:09,531 - INFO - Scraped job 6: Senior ERP Project Manager
2025-06-09 03:52:09,644 - INFO - Scraped job 7: D365 FO Business Development Consultant
2025-06-09 03:52:09,785 - INFO - Scraped job 8: Email Designer
